,conc,lat,lon
0,12066,53.807762,-1.552463
1,12511,53.807737,-1.552495
2,12450,53.807697,-1.552493
3,12539,53.80766,-1.552498
4,12470,53.807627,-1.5525
5,12621,53.807587,-1.552488
6,12695,53.807557,-1.55248
7,12444,53.807528,-1.55247
8,13484,53.807485,-1.552472
9,11965,53.807448,-1.55248
10,11796,53.807417,-1.552508
11,11944,53.807392,-1.552538
12,11870,53.807367,-1.552588
13,12274,53.807345,-1.552642
14,34499,53.807328,-1.55269
15,16496,53.80732,-1.55277
16,12171,53.807325,-1.552835
17,11633,53.80732,-1.552892
18,11776,53.80735,-1.55293
19,11765,53.807373,-1.552897
20,11587,53.8074,-1.552912
21,11586,53.807408,-1.552987
22,11705,53.807387,-1.553032
23,11790,53.80737,-1.55307
24,11984,53.807363,-1.55312
25,11994,53.807352,-1.553182
26,12042,53.807313,-1.553253
27,11897,53.807268,-1.553325
28,12268,53.807247,-1.553358
29,11956,53.807215,-1.553415
30,11842,53.807195,-1.553463
31,11851,53.807168,-1.553507
32,11900,53.80714,-1.553567
33,11782,53.807127,-1.55364
34,11730,53.807128,-1.553717
35,11701,53.807132,-1.553785
36,11732,53.80714,-1.553852
37,11878,53.807142,-1.553923
38,11947,53.807153,-1.553988
39,11799,53.807165,-1.554058
40,11917,53.80718,-1.554123
41,11870,53.807195,-1.554183
42,11678,53.807203,-1.554237
43,11895,53.807197,-1.554295
44,11875,53.807193,-1.554347
45,11854,53.807192,-1.554412
46,11690,53.807207,-1.554463
47,11727,53.807227,-1.554497
48,11839,53.80725,-1.554533
49,11772,53.807267,-1.55459
50,11727,53.807282,-1.554642
51,11808,53.807292,-1.554692
52,11842,53.8073,-1.554742
53,11961,53.807312,-1.554795
54,12083,53.80732,-1.554843
55,11989,53.807325,-1.554892
56,11830,53.807332,-1.554945
57,11739,53.807337,-1.555002
58,11975,53.807338,-1.55506
59,11767,53.807342,-1.555125
60,11743,53.807343,-1.555178
61,11788,53.807347,-1.555235
62,11847,53.807348,-1.555305
63,11874,53.807353,-1.555365
64,11747,53.807357,-1.555432
65,11690,53.807363,-1.555483
66,11827,53.80737,-1.555532
67,11772,53.807378,-1.555577
68,11730,53.807388,-1.55562
69,11714,53.807403,-1.555667
70,11689,53.807392,-1.555728
71,11790,53.807392,-1.555775
72,11865,53.807397,-1.555845
73,11786,53.807397,-1.555897
74,11792,53.807405,-1.555948
75,11814,53.807412,-1.555998
76,11984,53.807413,-1.556045
77,12011,53.80742,-1.556107
78,12118,53.807432,-1.556157
79,12070,53.807453,-1.5562
80,12162,53.807472,-1.556247
81,11970,53.807495,-1.556292
82,12059,53.80751,-1.556348
83,12167,53.807532,-1.556388
84,12080,53.807557,-1.556415
85,11895,53.807578,-1.556465
86,11950,53.807615,-1.556495
87,11958,53.807633,-1.556542
88,12471,53.807638,-1.5566
89,12464,53.807617,-1.556658
90,12326,53.807593,-1.556705
91,12209,53.8076,-1.556755
92,12103,53.807607,-1.556802
93,12422,53.807623,-1.556848
94,12533,53.80763,-1.556907
95,12364,53.807645,-1.55696
