,conc,lat,lon
0,19167,53.811252,-1.556782
1,17563,53.811183,-1.556737
2,18221,53.811132,-1.556723
3,17924,53.81108,-1.556705
4,18305,53.811043,-1.556697
5,19353,53.811002,-1.556663
6,19167,53.810977,-1.55662
7,17515,53.81094,-1.556603
8,18209,53.810907,-1.556557
9,21778,53.810865,-1.556558
10,23668,53.810767,-1.556452
11,23484,53.810713,-1.556425
12,23512,53.81066,-1.556415
13,25775,53.810638,-1.556447
14,19778,53.810632,-1.556505
15,21700,53.810602,-1.556507
16,21468,53.810573,-1.556542
17,63593,53.810548,-1.556592
18,63261,53.81052,-1.556645
19,42740,53.810475,-1.55665
20,27981,53.810427,-1.556662
21,19798,53.810398,-1.55668
22,23272,53.810372,-1.5567
23,45558,53.810348,-1.556752
24,31659,53.810327,-1.556792
25,21475,53.810308,-1.556853
26,15684,53.810297,-1.556907
27,15245,53.810273,-1.55694
28,14473,53.81025,-1.556987
29,14408,53.810253,-1.557038
30,14105,53.81022,-1.55703
31,14703,53.810193,-1.557075
32,14740,53.81017,-1.557118
33,14608,53.810147,-1.557172
34,14738,53.810128,-1.557222
35,14766,53.810118,-1.557287
36,14803,53.810103,-1.557327
37,14607,53.810107,-1.557377
38,15210,53.810097,-1.557435
39,15405,53.810072,-1.557455
40,15783,53.810062,-1.557498
41,15515,53.810055,-1.557563
42,15137,53.810038,-1.557603
43,15649,53.810008,-1.557635
44,17382,53.809972,-1.557655
45,16161,53.809948,-1.557678
46,17590,53.809927,-1.557707
47,14279,53.809915,-1.557758
48,15343,53.809895,-1.557798
49,15026,53.809868,-1.557822
50,15092,53.809845,-1.557847
51,16064,53.809825,-1.557885
52,15089,53.809798,-1.557922
53,14849,53.80977,-1.557957
54,15257,53.809732,-1.557998
55,15137,53.809693,-1.558025
56,17797,53.809658,-1.558033
57,16747,53.809658,-1.558095
58,16859,53.809632,-1.558117
59,18672,53.809593,-1.558145
60,18610,53.809565,-1.55817
61,17449,53.809532,-1.558202
62,16812,53.8095,-1.558227
63,17580,53.809468,-1.558248
64,16315,53.809432,-1.558263
65,15643,53.809395,-1.558272
66,14279,53.809358,-1.558287
67,15441,53.809312,-1.558298
68,15493,53.80927,-1.558295
69,15429,53.809225,-1.558298
70,15340,53.8092,-1.558317
71,14938,53.809168,-1.558352
72,15139,53.809138,-1.55837
73,15104,53.80911,-1.55841
74,14553,53.809082,-1.558447
75,14712,53.809055,-1.558467
76,14907,53.809027,-1.558483
77,14542,53.808988,-1.558512
78,14751,53.808947,-1.558515
79,14866,53.808902,-1.558522
80,14593,53.808868,-1.558533
81,15288,53.808815,-1.558565
82,14987,53.808788,-1.558615
83,15072,53.808748,-1.558647
84,15157,53.808703,-1.558675
85,15272,53.808673,-1.558678
86,15737,53.808638,-1.558675
87,15616,53.808602,-1.558682
88,15077,53.80856,-1.558687
89,14650,53.80853,-1.55869
90,14524,53.808497,-1.558702
91,14809,53.808467,-1.558697
92,14789,53.80843,-1.558708
93,15123,53.808403,-1.558728
94,15196,53.808368,-1.55875
95,15118,53.808343,-1.55877
96,14493,53.808315,-1.558785
97,11381,53.808283,-1.558795
98,11884,53.808258,-1.558848
99,11888,53.808237,-1.558917
100,12309,53.808232,-1.558975
101,12528,53.808213,-1.559037
102,13067,53.808187,-1.55907
103,12740,53.808165,-1.559107
104,13377,53.808142,-1.55913
105,15688,53.808108,-1.559132
106,14482,53.80808,-1.55915
107,14217,53.808047,-1.559172
108,12439,53.808015,-1.559177
109,13516,53.807985,-1.55917
110,13604,53.807952,-1.559173
111,13672,53.807915,-1.55917
112,13642,53.807887,-1.559163
113,12889,53.80785,-1.559162
114,12752,53.807818,-1.559153
115,12637,53.807783,-1.55914
116,12444,53.807757,-1.559118
117,12376,53.807732,-1.559067
118,12479,53.807705,-1.559027
119,12609,53.807683,-1.558997
120,12877,53.807653,-1.558977
121,12847,53.807632,-1.558945
122,12631,53.807613,-1.558885
123,13258,53.807598,-1.55884
124,12713,53.80759,-1.558788
125,12812,53.807585,-1.558733
126,12233,53.807575,-1.558678
127,12418,53.807563,-1.55862
128,12389,53.807548,-1.558572
129,12720,53.807527,-1.558537
130,15201,53.807497,-1.558495
131,13253,53.807478,-1.558445
132,13003,53.807463,-1.55839
133,12903,53.807462,-1.558333
134,12828,53.807457,-1.558283
135,12664,53.807487,-1.558272
136,12508,53.807512,-1.558225
137,12345,53.8075,-1.558163
138,12361,53.807475,-1.558108
139,16777200,53.807455,-1.558027
140,16777200,53.807443,-1.557965
141,16777200,53.807423,-1.557915
142,911,53.807422,-1.557867
143,4800,53.807402,-1.557822
144,6971,53.807387,-1.55778
145,9577,53.807393,-1.557735
146,12275,53.807383,-1.557682
147,14583,53.807388,-1.557617
148,14980,53.807367,-1.557585
149,14760,53.807353,-1.557528
150,14433,53.80734,-1.55747
151,14626,53.807318,-1.557423
152,13148,53.807305,-1.557367
153,13348,53.8073,-1.55732
154,14608,53.807288,-1.557277
155,17440,53.807278,-1.557233
156,14415,53.80726,-1.557183
157,13264,53.807253,-1.557133
158,13498,53.80724,-1.557093
159,13626,53.807247,-1.55703
160,14093,53.80724,-1.556985
161,13803,53.807223,-1.556942
162,13009,53.807188,-1.556887
163,12926,53.807178,-1.556843
164,13064,53.807158,-1.556793
165,13278,53.807148,-1.556747
166,13594,53.807157,-1.55668
167,13334,53.807177,-1.556633
168,13098,53.8072,-1.556577
