,conc,lat,lon
0,20183,53.810945,-1.556948
1,20240,53.810928,-1.556897
2,19492,53.810927,-1.556848
3,20815,53.8109,-1.556822
4,19814,53.810868,-1.556817
5,17599,53.810857,-1.55676
6,17555,53.810843,-1.556697
7,18012,53.810712,-1.556503
8,19724,53.81066,-1.556492
9,27956,53.810628,-1.556507
10,18244,53.810597,-1.556527
11,18733,53.810558,-1.556533
12,17163,53.810523,-1.556588
13,17177,53.810492,-1.556647
14,17168,53.810465,-1.556663
15,16949,53.810445,-1.556717
16,16745,53.810423,-1.556748
17,16480,53.810397,-1.55677
18,15822,53.81038,-1.556833
19,15942,53.810367,-1.556875
20,15626,53.810352,-1.556915
21,15676,53.810338,-1.556958
22,17234,53.810315,-1.557053
23,17257,53.8103,-1.557093
24,15775,53.810293,-1.557142
25,15907,53.81028,-1.557182
26,15010,53.810265,-1.557225
27,13879,53.810248,-1.557275
28,14141,53.810243,-1.557343
29,13756,53.810227,-1.557393
30,13872,53.810203,-1.557435
31,13650,53.81019,-1.557482
32,13591,53.81016,-1.557507
33,13543,53.810143,-1.557558
34,13444,53.810128,-1.557615
35,13542,53.810098,-1.557647
36,13932,53.810078,-1.55768
37,13963,53.810052,-1.557703
38,14190,53.810032,-1.557738
39,13505,53.810007,-1.557775
40,14315,53.809978,-1.557807
41,13222,53.80996,-1.557843
42,12935,53.80992,-1.557857
43,13534,53.809903,-1.55791
44,14409,53.809872,-1.557942
45,14175,53.809855,-1.557987
46,14133,53.809833,-1.558032
47,14250,53.809798,-1.558063
48,14393,53.809767,-1.558088
49,14941,53.809738,-1.558092
50,14842,53.809708,-1.558092
51,14148,53.809678,-1.558107
52,17331,53.80965,-1.55812
53,17672,53.809608,-1.558115
54,17249,53.80958,-1.558128
55,27228,53.809587,-1.558198
56,23588,53.809555,-1.558237
57,23290,53.80953,-1.558257
58,24307,53.809498,-1.55828
59,17163,53.809463,-1.5583
60,16331,53.80943,-1.558322
61,16852,53.809383,-1.558372
62,15615,53.809333,-1.558377
63,15157,53.8093,-1.558398
64,15073,53.809265,-1.558432
65,14958,53.80922,-1.558445
66,14946,53.809192,-1.55844
67,14893,53.809155,-1.558445
68,14927,53.809125,-1.558428
69,14790,53.809095,-1.55844
70,14851,53.80907,-1.558515
71,14767,53.809027,-1.558568
72,14484,53.808997,-1.55862
73,14501,53.808958,-1.558643
74,14461,53.808922,-1.558653
75,14529,53.808921,-1.558621
76,15037,53.808939,-1.558626
77,16500,53.808958,-1.558632
78,18699,53.808918,-1.55863
79,17735,53.80888,-1.558732
80,17068,53.808842,-1.558728
81,20453,53.80875,-1.558742
82,17719,53.808687,-1.558753
83,15769,53.808657,-1.558742
84,16120,53.808612,-1.558747
85,16589,53.80858,-1.55875
86,17206,53.808547,-1.55876
87,16301,53.808508,-1.558777
88,15282,53.808472,-1.558767
89,15217,53.808437,-1.55878
90,14814,53.808432,-1.558837
91,14907,53.808407,-1.558857
92,14840,53.808377,-1.55889
93,14839,53.808343,-1.558937
94,14661,53.808318,-1.558955
95,14420,53.808293,-1.558997
96,15326,53.808272,-1.559035
97,15182,53.808255,-1.559103
98,15121,53.808232,-1.559135
99,15193,53.808213,-1.559178
100,15235,53.808172,-1.559185
101,15169,53.808143,-1.559167
102,15317,53.808135,-1.559228
103,14909,53.808147,-1.559273
104,14957,53.808103,-1.559282
105,14825,53.808138,-1.55935
106,14806,53.80817,-1.559383
107,14808,53.80819,-1.559423
108,14640,53.80822,-1.559405
