,conc,lat,lon
0,15752,53.810162,-1.556468
1,18925,53.810192,-1.556455
2,20988,53.810232,-1.55647
3,20369,53.810262,-1.556483
4,20837,53.810297,-1.556497
5,16272,53.810318,-1.556552
6,14790,53.810392,-1.55663
7,13774,53.81042,-1.556645
8,14333,53.810423,-1.556702
9,13975,53.810417,-1.556748
10,13890,53.810402,-1.556793
11,14284,53.810387,-1.556858
12,14212,53.810368,-1.556895
13,13931,53.810345,-1.556938
14,13884,53.810322,-1.556977
15,13988,53.810297,-1.557027
16,14070,53.810278,-1.557077
17,14870,53.810258,-1.557137
18,15054,53.810238,-1.557168
19,12373,53.810203,-1.557228
20,14305,53.810177,-1.557253
21,30005,53.810177,-1.557305
22,19403,53.810168,-1.557365
23,20821,53.810163,-1.557413
24,22139,53.81015,-1.557462
25,17580,53.810168,-1.557548
26,16459,53.810197,-1.557613
27,17473,53.810172,-1.557632
28,16529,53.81014,-1.557627
29,15760,53.81008,-1.55763
30,14425,53.810018,-1.557625
31,14630,53.809985,-1.557628
32,13554,53.809937,-1.557643
33,13581,53.809908,-1.55765
34,13422,53.80986,-1.557665
35,13437,53.80982,-1.557708
36,13210,53.809785,-1.557663
37,13218,53.809767,-1.55759
38,13329,53.809708,-1.557575
39,13437,53.809662,-1.55761
40,12919,53.809632,-1.557605
41,12364,53.809668,-1.557603
42,12419,53.809675,-1.557652
43,12702,53.80971,-1.557662
44,12726,53.80975,-1.557648
45,12318,53.80972,-1.557607
46,12448,53.809682,-1.557582
47,12397,53.80969,-1.557528
48,12422,53.809682,-1.557475
49,12319,53.809665,-1.557423
50,12862,53.809637,-1.557402
51,12523,53.809613,-1.557377
52,12355,53.80958,-1.557363
53,12177,53.80955,-1.557417
54,11672,53.809508,-1.557423
55,11753,53.809477,-1.55744
56,11904,53.809435,-1.557463
57,11818,53.809403,-1.557485
58,11747,53.809443,-1.557533
59,11391,53.809392,-1.557555
60,11505,53.809315,-1.557565
61,11275,53.809267,-1.557538
62,11297,53.809225,-1.557543
63,11085,53.809148,-1.557555
64,10915,53.80912,-1.557602
65,10820,53.809077,-1.5576
66,10930,53.809028,-1.557608
67,11361,53.808995,-1.55761
68,11063,53.808962,-1.557595
69,10911,53.808928,-1.557578
70,11238,53.808902,-1.557563
71,11340,53.808872,-1.557547
72,11381,53.808843,-1.557542
73,10960,53.808813,-1.557542
74,11144,53.808783,-1.557533
75,10997,53.808752,-1.557507
76,11243,53.808802,-1.557495
77,11152,53.808835,-1.55749
78,11408,53.808803,-1.557507
79,11467,53.808765,-1.55751
80,11872,53.808727,-1.55754
81,11981,53.808683,-1.557563
82,11999,53.808652,-1.557567
83,11920,53.80859,-1.55756
84,11413,53.80855,-1.557542
85,11764,53.808512,-1.557525
86,11695,53.808487,-1.557457
87,11718,53.808478,-1.557392
88,11830,53.808455,-1.557358
89,11725,53.808412,-1.55732
90,11793,53.808383,-1.557308
91,11784,53.808343,-1.557283
92,11545,53.808313,-1.557263
93,11900,53.808273,-1.557238
94,11728,53.808227,-1.557233
95,11598,53.808192,-1.557222
96,11069,53.808158,-1.5572
97,10022,53.808133,-1.557178
98,11768,53.808105,-1.557187
99,11046,53.808117,-1.557123
100,11570,53.808075,-1.557148
101,11736,53.807997,-1.557135
102,11427,53.80795,-1.557148
103,11447,53.807978,-1.557158
104,11472,53.80795,-1.557175
105,11387,53.807922,-1.557182
106,11729,53.807892,-1.55718
107,11648,53.807852,-1.557175
108,11636,53.807823,-1.557177
109,11618,53.807792,-1.557195
110,11492,53.807758,-1.557193
111,11061,53.807725,-1.557185
112,10833,53.807692,-1.557167
113,10711,53.807678,-1.557123
114,10787,53.807658,-1.557058
115,10958,53.807637,-1.55702
116,10739,53.807638,-1.556972
117,10778,53.807627,-1.556923
118,10703,53.807663,-1.556918
119,10793,53.807707,-1.556918
120,11273,53.807685,-1.556878
121,11662,53.807645,-1.556857
122,11766,53.807582,-1.556852
123,11717,53.807532,-1.556868
124,11563,53.807503,-1.556875
125,11250,53.807472,-1.55685
126,11308,53.807435,-1.556858
127,11529,53.807388,-1.556853
128,11455,53.80743,-1.556875
129,11361,53.807373,-1.556828
130,11387,53.807307,-1.556792
131,11034,53.80722,-1.556785
132,10233,53.807173,-1.5568
133,10156,53.807147,-1.556865
134,10604,53.807118,-1.55684
135,11169,53.80718,-1.55676
136,11078,53.807165,-1.556717
