,conc,lat,lon
0,9666,53.822965,-1.576902
1,9137,53.823002,-1.576993
2,8874,53.823005,-1.577042
3,8930,53.823002,-1.577117
4,9030,53.822998,-1.577212
5,9039,53.822998,-1.577258
6,9104,53.823,-1.577305
7,9095,53.82301,-1.57739
8,9365,53.823017,-1.577472
9,9538,53.823023,-1.577557
10,9297,53.82303,-1.577605
11,9378,53.823038,-1.57765
12,9310,53.823043,-1.577708
13,9489,53.82304,-1.577775
14,9248,53.823032,-1.577842
15,9438,53.823027,-1.577903
16,9814,53.823022,-1.577962
17,14957,53.823013,-1.578008
18,12793,53.823008,-1.57807
19,12371,53.823003,-1.578132
20,16230,53.823005,-1.578192
21,13985,53.82301,-1.578258
22,13343,53.823017,-1.578328
23,18101,53.823025,-1.5784
24,16336,53.823037,-1.578475
25,12298,53.82305,-1.578545
26,10368,53.823057,-1.578618
27,9855,53.82307,-1.578688
28,9237,53.823075,-1.57876
29,9215,53.823077,-1.578835
30,9262,53.823068,-1.578903
31,9519,53.823063,-1.57896
32,9476,53.823032,-1.57901
33,9503,53.823005,-1.579047
34,9826,53.822978,-1.579068
35,10995,53.822942,-1.579063
36,11728,53.822902,-1.579038
37,12136,53.822863,-1.579013
38,12526,53.822825,-1.578983
39,12514,53.822783,-1.578953
40,13250,53.822747,-1.578917
41,17358,53.822707,-1.578882
42,19560,53.822668,-1.578845
43,19269,53.822632,-1.578808
44,18610,53.822597,-1.57878
45,17542,53.822562,-1.578748
46,16825,53.822523,-1.578717
47,15756,53.822485,-1.578682
48,14978,53.822443,-1.57865
49,14463,53.822403,-1.578617
50,12850,53.82236,-1.578583
51,13514,53.822317,-1.578543
52,13148,53.822275,-1.578507
53,12631,53.822233,-1.578473
54,12798,53.822193,-1.578435
55,13120,53.822152,-1.578402
56,13279,53.822112,-1.578365
57,13601,53.82207,-1.578327
58,13242,53.822025,-1.578288
59,12646,53.821982,-1.578252
60,12587,53.821943,-1.578212
61,12238,53.821902,-1.578173
62,11982,53.821862,-1.578137
63,15183,53.821817,-1.578097
64,18858,53.82177,-1.578058
65,21678,53.821727,-1.57802
66,25298,53.821687,-1.57798
67,21998,53.821648,-1.577937
68,19906,53.821605,-1.577895
69,19273,53.821563,-1.577855
70,16554,53.821525,-1.577813
71,12912,53.821485,-1.57777
72,12807,53.821443,-1.577737
73,12213,53.8214,-1.577697
74,11672,53.821355,-1.577662
75,12176,53.821312,-1.577625
76,12777,53.82127,-1.57759
77,13895,53.82123,-1.57755
78,14996,53.82119,-1.57751
79,15949,53.82115,-1.577472
80,14729,53.821112,-1.577433
81,12407,53.82107,-1.577398
82,10393,53.82103,-1.577362
83,11768,53.82099,-1.577325
84,14186,53.820953,-1.577295
85,18617,53.820915,-1.577262
86,22329,53.820875,-1.577233
87,23776,53.82084,-1.5772
88,22124,53.820807,-1.57717
89,17761,53.820773,-1.577138
90,14953,53.820742,-1.57711
91,12421,53.820708,-1.577085
92,11629,53.820677,-1.577058
93,10938,53.820643,-1.577033
94,10956,53.82061,-1.577002
95,12651,53.820575,-1.576972
96,17404,53.820538,-1.576943
97,18246,53.820503,-1.576912
98,16235,53.820472,-1.57688
99,12251,53.82044,-1.57685
100,10155,53.820405,-1.576822
101,9991,53.82037,-1.576792
102,9294,53.820332,-1.576763
103,9493,53.820297,-1.576733
104,11475,53.82026,-1.576702
105,13251,53.820223,-1.576672
106,11424,53.820188,-1.576638
107,11229,53.820148,-1.576605
108,11945,53.820103,-1.576583
109,13396,53.820062,-1.57655
110,13531,53.82002,-1.576515
111,20847,53.81998,-1.576478
112,21964,53.819937,-1.576442
113,21323,53.81989,-1.5764
114,21615,53.819843,-1.57636
115,20568,53.819797,-1.576325
116,20422,53.819752,-1.576285
117,19353,53.819708,-1.576245
118,22754,53.819665,-1.576205
119,25989,53.819623,-1.576162
120,22581,53.819583,-1.576122
121,19342,53.819552,-1.576083
122,20169,53.819528,-1.576052
123,50166,53.819498,-1.576013
124,47771,53.819463,-1.575948
125,40998,53.819443,-1.575903
126,33758,53.819425,-1.575853
127,27635,53.819405,-1.575803
128,22807,53.819385,-1.575753
129,20628,53.819362,-1.575702
130,18493,53.819337,-1.575652
131,13842,53.819308,-1.575603
132,12243,53.819283,-1.575552
133,12127,53.819265,-1.575495
134,11319,53.819243,-1.57544
135,10739,53.819222,-1.57539
136,12916,53.819198,-1.575338
137,15134,53.819173,-1.57529
138,17290,53.81915,-1.575237
139,22005,53.819128,-1.575183
140,18825,53.819108,-1.575132
141,17699,53.819085,-1.575077
142,21934,53.819058,-1.575022
143,20111,53.819033,-1.574968
144,25976,53.819008,-1.574917
145,36247,53.818985,-1.574867
146,27892,53.81896,-1.574818
147,28167,53.818935,-1.574773
148,32670,53.81891,-1.57473
149,30986,53.818883,-1.57469
150,27429,53.818858,-1.57465
151,31048,53.818835,-1.574617
152,34102,53.81881,-1.57458
153,29181,53.818783,-1.574545
154,23935,53.818758,-1.574508
155,20436,53.818732,-1.574475
156,18026,53.818705,-1.574445
157,15056,53.818675,-1.574418
158,16697,53.818645,-1.574397
159,15683,53.818613,-1.574377
160,12515,53.81858,-1.574358
161,11607,53.818547,-1.574342
162,11851,53.818513,-1.574322
163,12161,53.818483,-1.5743
164,12352,53.818455,-1.574278
165,13170,53.818423,-1.574257
166,22601,53.81839,-1.574235
167,32353,53.818358,-1.574213
168,35968,53.818325,-1.57419
169,31522,53.818292,-1.574165
170,18700,53.818258,-1.574138
171,14695,53.818228,-1.57411
172,14783,53.818198,-1.57408
173,16684,53.818168,-1.574052
174,14827,53.818138,-1.574018
175,13784,53.81811,-1.573988
176,14278,53.818083,-1.573953
177,13900,53.818057,-1.573917
178,12950,53.818032,-1.573873
179,12945,53.818008,-1.573833
180,10997,53.817982,-1.573788
181,10790,53.817955,-1.573752
182,10779,53.817928,-1.57371
183,10703,53.817908,-1.573667
184,10190,53.817888,-1.573622
185,10050,53.817868,-1.573582
186,9738,53.817848,-1.573542
187,9483,53.81783,-1.573497
188,9541,53.817813,-1.573455
189,9567,53.8178,-1.57341
190,9712,53.817788,-1.573367
191,9372,53.817773,-1.573323
192,9067,53.817757,-1.573282
193,9250,53.817742,-1.573238
194,9117,53.817727,-1.573197
195,9157,53.817717,-1.57315
196,9184,53.817703,-1.573102
197,8924,53.817692,-1.573055
198,9040,53.817678,-1.573005
199,8899,53.817667,-1.572955
200,8702,53.817653,-1.572905
201,8655,53.817643,-1.572857
202,8637,53.81763,-1.572812
