,conc,lat,lon
0,5883,53.822987,-1.577017
1,5640,53.822982,-1.57707
2,5834,53.822987,-1.577115
3,5420,53.822988,-1.577165
4,5452,53.822985,-1.577255
5,5412,53.822985,-1.577305
6,5359,53.822988,-1.577353
7,5408,53.82299,-1.577455
8,5478,53.82299,-1.577512
9,5104,53.822993,-1.577563
10,5140,53.822993,-1.577625
11,5140,53.82299,-1.577695
12,5297,53.822983,-1.577767
13,5294,53.822978,-1.577837
14,5201,53.822975,-1.577905
15,5330,53.82298,-1.57797
16,5174,53.822983,-1.578035
17,5208,53.822982,-1.578098
18,5045,53.822982,-1.578167
19,5192,53.822983,-1.578237
20,5443,53.822983,-1.57831
21,5297,53.822982,-1.57839
22,5344,53.822982,-1.578473
23,5347,53.822985,-1.578562
24,5008,53.822985,-1.578652
25,4991,53.822988,-1.578738
26,5053,53.822953,-1.578757
27,5125,53.822923,-1.57883
28,5184,53.822915,-1.578938
29,5122,53.822932,-1.579053
30,5029,53.822925,-1.57911
31,4906,53.822893,-1.579162
32,5277,53.82286,-1.579157
33,5434,53.82282,-1.579123
34,5439,53.822788,-1.579097
35,5432,53.82275,-1.57907
36,5421,53.822713,-1.579042
37,5482,53.822678,-1.579008
38,5555,53.822643,-1.57897
39,5504,53.82261,-1.578937
40,5607,53.822582,-1.578905
41,5669,53.822552,-1.578878
42,6038,53.822527,-1.578857
43,9449,53.822488,-1.578832
44,5491,53.82244,-1.578802
45,5297,53.822405,-1.578762
46,5418,53.822378,-1.578737
47,5672,53.822343,-1.578705
48,5749,53.822307,-1.578665
49,5870,53.82227,-1.57862
50,5423,53.82223,-1.578577
51,5046,53.822187,-1.578537
52,5030,53.822145,-1.578498
53,5093,53.822103,-1.578457
54,4886,53.822067,-1.578412
55,4789,53.822025,-1.57837
56,4737,53.821985,-1.578325
57,4938,53.821947,-1.578287
58,5102,53.821912,-1.57825
59,5206,53.821875,-1.578215
60,5144,53.821838,-1.578178
61,4991,53.8218,-1.578138
62,4871,53.821763,-1.578095
63,4817,53.821725,-1.57806
64,4954,53.821688,-1.578023
65,5263,53.82165,-1.57799
66,5529,53.821613,-1.57796
67,5391,53.82158,-1.57792
68,5395,53.821547,-1.577882
69,5300,53.82151,-1.577843
70,5400,53.821475,-1.577807
71,5391,53.821435,-1.577773
72,5888,53.8214,-1.57774
73,5823,53.82136,-1.57771
74,6180,53.821322,-1.577675
75,6714,53.821282,-1.577638
76,7343,53.821243,-1.577602
77,7844,53.821207,-1.577562
78,8223,53.82117,-1.577523
79,7855,53.821137,-1.577485
80,7955,53.8211,-1.577453
