,conc,lat,lon
0,24331,53.810437,-1.556312
1,24940,53.81045,-1.556377
2,24229,53.810438,-1.556418
3,23695,53.810442,-1.556482
4,23830,53.810428,-1.556533
5,24674,53.81041,-1.556577
6,24749,53.810403,-1.556633
7,25613,53.810378,-1.556685
8,24946,53.810363,-1.556747
9,25056,53.810353,-1.556802
10,37867,53.810325,-1.556843
11,31353,53.8103,-1.556867
12,33294,53.810272,-1.556922
13,29113,53.810253,-1.556965
14,26508,53.810218,-1.556992
15,28236,53.810192,-1.557023
16,23772,53.810167,-1.557078
17,21878,53.810157,-1.557122
