,conc,lat,lon
0,16199,53.808692,-1.55686
1,15356,53.808705,-1.556815
2,15543,53.80873,-1.556797
3,15292,53.808755,-1.556717
4,15030,53.808757,-1.556663
5,15061,53.80875,-1.556608
6,15334,53.80875,-1.556548
7,15943,53.808747,-1.556493
8,16840,53.808743,-1.556447
9,16231,53.80873,-1.556395
10,16396,53.808735,-1.55635
11,17347,53.808743,-1.556303
12,18188,53.808743,-1.556252
13,18549,53.80874,-1.556195
14,16588,53.808733,-1.556143
15,16065,53.808725,-1.556092
16,16164,53.808718,-1.556047
17,20450,53.808725,-1.555988
18,19667,53.808727,-1.555927
19,20105,53.808732,-1.55585
20,19954,53.808743,-1.555805
21,20252,53.808767,-1.55577
22,18581,53.808773,-1.5557
23,17796,53.808775,-1.555632
24,18477,53.808777,-1.555583
25,18478,53.808775,-1.555535
26,17948,53.808785,-1.555478
27,17580,53.808795,-1.555423
28,18537,53.808785,-1.555377
29,19524,53.808748,-1.555287
30,19787,53.808722,-1.555252
31,19673,53.808707,-1.555192
32,19756,53.808703,-1.555142
33,19255,53.80871,-1.55507
34,19477,53.808717,-1.555007
35,19425,53.808723,-1.554933
36,19411,53.808715,-1.55487
37,19579,53.808717,-1.554818
38,19488,53.808718,-1.554757
39,19448,53.808717,-1.554705
40,19769,53.808722,-1.554655
41,19496,53.808712,-1.554605
42,17577,53.808727,-1.55456
43,18307,53.808727,-1.554512
44,18562,53.808725,-1.55445
45,17074,53.808732,-1.554405
46,19052,53.808743,-1.554352
47,19465,53.808758,-1.554298
48,19275,53.808783,-1.55427
49,19279,53.808795,-1.554225
50,18700,53.808808,-1.554182
51,18757,53.808813,-1.554083
52,18687,53.808798,-1.554007
53,18821,53.808777,-1.55395
54,19106,53.808753,-1.553908
55,17054,53.808733,-1.553875
56,16961,53.808778,-1.553833
57,16851,53.808808,-1.553812
58,16751,53.808777,-1.553815
59,16723,53.808708,-1.553925
60,16019,53.808662,-1.553953
61,16139,53.808637,-1.553978
62,16051,53.808613,-1.554002
63,15979,53.808585,-1.554022
64,16275,53.808555,-1.554035
65,16255,53.80852,-1.554063
66,16481,53.808493,-1.554093
67,16234,53.80846,-1.55412
68,15904,53.80843,-1.554137
69,16074,53.80839,-1.554167
70,16100,53.808358,-1.554177
71,17034,53.808332,-1.554187
72,16457,53.808295,-1.554227
73,16296,53.808257,-1.554255
74,16041,53.808215,-1.554288
75,16636,53.808178,-1.554315
76,16687,53.808152,-1.554332
77,16886,53.808092,-1.554382
78,16944,53.808053,-1.55441
79,17432,53.80802,-1.554435
80,17692,53.807958,-1.554485
81,17912,53.807922,-1.554488
82,17874,53.807858,-1.554517
83,17279,53.807803,-1.554502
84,16169,53.807772,-1.554507
85,16212,53.807785,-1.554552
86,15944,53.807795,-1.554605
87,16371,53.80772,-1.55467
88,16114,53.807675,-1.554693
89,16016,53.807647,-1.55472
90,15745,53.80762,-1.55475
91,16173,53.807597,-1.554795
92,16023,53.80756,-1.55483
93,16064,53.807527,-1.554857
94,15673,53.807497,-1.55487
95,16022,53.80748,-1.55483
96,16113,53.807452,-1.55483
97,15914,53.807435,-1.554777
98,15897,53.807428,-1.55473
99,15985,53.80742,-1.554682
100,15570,53.8074,-1.554623
101,15608,53.807388,-1.554568
102,15695,53.807385,-1.554503
103,15803,53.807368,-1.554467
104,15524,53.807365,-1.55441
105,15849,53.80736,-1.554343
106,15769,53.807352,-1.554275
107,15758,53.807345,-1.554225
108,15661,53.807345,-1.554177
109,15652,53.807343,-1.554128
110,15664,53.807342,-1.554077
111,15741,53.807333,-1.554025
112,15485,53.807355,-1.553987
113,15330,53.807368,-1.55394
114,15695,53.807385,-1.5539
115,15852,53.807382,-1.553848
116,15341,53.807378,-1.553802
117,15375,53.807373,-1.55375
118,15328,53.80738,-1.553703
119,15518,53.807382,-1.553637
120,15524,53.807385,-1.553567
121,15425,53.807377,-1.553517
122,15709,53.807375,-1.553467
123,15780,53.807383,-1.55342
124,15535,53.807373,-1.55336
125,15344,53.807385,-1.553312
126,15559,53.807388,-1.553263
127,15413,53.807402,-1.55322
128,16181,53.807412,-1.553165
129,17360,53.80738,-1.553135
130,18652,53.807352,-1.553127
131,18392,53.807335,-1.553087
132,18002,53.807355,-1.553045
133,18500,53.80735,-1.552993
134,18348,53.80732,-1.552947
135,18521,53.807292,-1.552912
136,18116,53.807245,-1.552862
137,17969,53.807223,-1.552833
138,17955,53.807178,-1.552783
139,18008,53.807148,-1.55276
140,17924,53.807112,-1.552733
141,16950,53.807082,-1.552717
142,16794,53.80705,-1.552713
143,17488,53.807023,-1.552742
144,17538,53.806993,-1.552768
145,17701,53.806967,-1.55278
146,16516,53.806937,-1.552807
147,15504,53.806907,-1.552817
148,15509,53.806875,-1.55282
149,15899,53.806848,-1.552847
150,15960,53.806818,-1.55286
151,15974,53.806785,-1.552847
152,17507,53.806752,-1.552845
153,15355,53.806717,-1.552838
154,15618,53.806702,-1.5528
155,15509,53.806682,-1.55275
156,16550,53.80667,-1.552707
157,15458,53.806647,-1.552662
158,15924,53.806647,-1.552603
159,15558,53.806645,-1.552553
160,15767,53.806617,-1.552522
161,15519,53.806598,-1.552467
162,14858,53.806575,-1.552412
163,15103,53.806557,-1.552353
164,15149,53.806555,-1.55229
165,15422,53.806533,-1.552235
166,15189,53.806512,-1.552195
167,15179,53.806517,-1.552133
168,15003,53.806523,-1.55207
169,15081,53.806538,-1.552003
170,14885,53.806537,-1.551957
171,15414,53.806532,-1.551908
172,15581,53.806542,-1.55186
173,15493,53.80655,-1.551812
174,15492,53.806547,-1.551755
175,15480,53.806547,-1.551707
176,15799,53.806542,-1.551638
177,15498,53.806532,-1.55159
178,15677,53.806517,-1.551537
179,15574,53.806507,-1.551482
180,15568,53.806495,-1.551432
181,15777,53.80648,-1.551387
182,15724,53.806457,-1.551338
183,15994,53.806433,-1.55128
184,15663,53.806415,-1.551243
185,15396,53.806393,-1.551212
186,15322,53.806383,-1.551162
187,15455,53.80639,-1.551112
188,15515,53.806392,-1.551062
189,15527,53.80638,-1.551013
190,15495,53.806377,-1.550965
191,15156,53.806383,-1.550907
192,15381,53.806393,-1.550863
193,15506,53.806412,-1.550825
194,15485,53.806413,-1.55076
195,15517,53.806417,-1.55071
196,15437,53.806425,-1.550655
197,15721,53.806422,-1.5506
198,15890,53.8064,-1.550632
199,15708,53.806395,-1.550683
200,15577,53.806368,-1.550715
201,16118,53.80634,-1.550725
202,16208,53.806315,-1.550743
203,16297,53.806285,-1.550755
204,16312,53.806255,-1.550773
205,15773,53.80621,-1.550768
206,15909,53.806147,-1.550783
207,15599,53.806107,-1.550803
208,15450,53.80607,-1.5508
209,15728,53.806038,-1.550787
210,15864,53.805998,-1.550763
211,15820,53.805967,-1.550763
212,15580,53.805917,-1.550685
213,15646,53.80589,-1.550672
214,15872,53.805865,-1.550622
215,15608,53.805838,-1.550612
216,15116,53.805778,-1.55062
217,15097,53.805748,-1.550632
218,15238,53.805713,-1.550647
219,15245,53.805683,-1.55066
220,15132,53.805658,-1.550678
221,15391,53.805622,-1.550683
222,15822,53.805572,-1.550697
223,15674,53.805533,-1.55069
224,15500,53.805503,-1.550702
225,15428,53.805472,-1.550713
226,15882,53.805435,-1.550725
227,15577,53.80539,-1.550702
228,15696,53.805352,-1.550702
229,15619,53.805318,-1.55067
230,15680,53.805272,-1.55073
231,15882,53.805277,-1.55078
