,conc,lat,lon
0,8314,53.807483,-1.552577
1,8086,53.807505,-1.552533
2,8111,53.807513,-1.55247
3,8069,53.807533,-1.552505
4,7777,53.807553,-1.552537
5,8606,53.8076,-1.552505
6,8151,53.807625,-1.552477
7,8421,53.807662,-1.552435
8,8193,53.807695,-1.552402
9,7974,53.807725,-1.552373
10,8460,53.807747,-1.55233
11,8061,53.807772,-1.552302
12,9233,53.807802,-1.55228
13,10218,53.807828,-1.552267
14,12302,53.807857,-1.552263
15,13155,53.807885,-1.552263
16,12300,53.807912,-1.552273
17,13003,53.807947,-1.552277
18,12176,53.807978,-1.552253
19,11105,53.808007,-1.552248
20,11435,53.808033,-1.552263
21,11271,53.80806,-1.552288
22,11507,53.808093,-1.552303
23,12400,53.808127,-1.55229
24,12495,53.808155,-1.552297
25,12754,53.808187,-1.552283
26,12783,53.808215,-1.552288
27,12771,53.808247,-1.55231
28,12566,53.808273,-1.552333
29,12266,53.8083,-1.55238
30,11421,53.80833,-1.552408
31,11427,53.80837,-1.552443
32,10834,53.808415,-1.552472
33,10922,53.808472,-1.552497
34,10195,53.808507,-1.552483
35,10965,53.80857,-1.55251
36,10854,53.808617,-1.552512
37,10757,53.808663,-1.552523
38,10436,53.808702,-1.552538
39,10021,53.808755,-1.552563
40,10346,53.808787,-1.55256
41,10500,53.808828,-1.552582
42,11000,53.808853,-1.552622
43,13413,53.80889,-1.552637
44,15927,53.808938,-1.552642
45,14873,53.808982,-1.552652
46,16100,53.809013,-1.552683
47,16823,53.809045,-1.552688
48,18064,53.809068,-1.552735
49,18625,53.809085,-1.552773
50,18653,53.809107,-1.552813
51,18207,53.809128,-1.552843
52,18647,53.809155,-1.552862
53,18853,53.80918,-1.5529
54,18328,53.809203,-1.552947
55,16690,53.809222,-1.552982
56,17430,53.809242,-1.553027
57,16151,53.809257,-1.553077
58,17217,53.809268,-1.55313
59,16910,53.80928,-1.55319
60,15969,53.809292,-1.553245
61,16943,53.809315,-1.553297
62,17968,53.809338,-1.55334
63,18078,53.809365,-1.553378
64,17047,53.809377,-1.553432
65,16035,53.809387,-1.553483
66,16675,53.809397,-1.553533
67,17216,53.809412,-1.553578
68,17146,53.809427,-1.553628
69,16601,53.809448,-1.553677
70,16512,53.809467,-1.553725
71,15730,53.809477,-1.553773
72,14828,53.809495,-1.553815
73,14624,53.80951,-1.553853
74,14517,53.809507,-1.5539
75,14131,53.80952,-1.553945
76,13253,53.80953,-1.553993
77,12165,53.809542,-1.554035
78,13087,53.809552,-1.554085
79,12134,53.809562,-1.554137
80,12615,53.809587,-1.554183
81,11713,53.80958,-1.55423
82,13098,53.809597,-1.554277
83,11521,53.809602,-1.55433
84,13078,53.80961,-1.554383
85,14113,53.809617,-1.55444
86,15205,53.809625,-1.554485
87,18035,53.80964,-1.554525
88,16395,53.80965,-1.55457
89,15524,53.80966,-1.554617
90,15424,53.809682,-1.554657
91,13963,53.809697,-1.554705
92,14335,53.809703,-1.554755
93,16539,53.809717,-1.554802
94,18934,53.809725,-1.554857
95,22836,53.809737,-1.554898
96,23968,53.809732,-1.554947
97,25415,53.809752,-1.554997
98,26709,53.809753,-1.555048
99,26823,53.809787,-1.555097
100,27043,53.809815,-1.555122
101,27357,53.80982,-1.555188
102,27408,53.80983,-1.555245
103,27534,53.80984,-1.555295
104,27034,53.80984,-1.555343
105,27071,53.80984,-1.555393
106,27556,53.80985,-1.555437
107,25747,53.80987,-1.555488
108,25825,53.80989,-1.555532
109,25118,53.809918,-1.555548
110,25722,53.809967,-1.555572
111,24690,53.810008,-1.55559
112,24975,53.810038,-1.555615
113,21201,53.810052,-1.555662
114,29667,53.810063,-1.555707
115,31770,53.81007,-1.55576
