,conc,lat,lon
0,13735,53.808742,-1.55678
1,14806,53.80852,-1.556902
2,15069,53.80852,-1.55695
3,15213,53.808493,-1.556973
4,15140,53.808472,-1.557003
5,14981,53.808443,-1.557013
6,14629,53.808407,-1.557018
7,15221,53.808378,-1.557048
8,14943,53.80835,-1.557078
9,15134,53.808342,-1.55713
10,15173,53.808323,-1.557182
11,15040,53.808297,-1.557202
12,14342,53.80782,-1.557132
13,14170,53.807792,-1.557123
14,14507,53.807758,-1.55713
15,14370,53.80773,-1.557145
16,14091,53.807682,-1.557115
17,13949,53.80764,-1.557085
18,14071,53.807612,-1.557038
19,14195,53.807605,-1.556958
20,15681,53.807447,-1.556453
21,15557,53.807405,-1.556413
22,15992,53.807362,-1.556373
23,16192,53.80734,-1.556342
24,16806,53.80731,-1.556282
25,17035,53.807292,-1.556245
26,17096,53.807265,-1.556225
27,16887,53.80723,-1.556193
28,16718,53.807197,-1.556148
29,16823,53.807173,-1.556118
30,16585,53.807143,-1.556085
31,16682,53.807082,-1.55604
32,16865,53.807068,-1.555978
33,16955,53.807093,-1.555933
34,17037,53.807118,-1.55589
35,17219,53.80715,-1.555855
36,17368,53.80718,-1.55584
37,18321,53.807222,-1.555823
38,18466,53.807347,-1.555353
39,18162,53.807367,-1.555282
40,18287,53.807398,-1.555178
41,18147,53.807417,-1.555127
42,18357,53.80744,-1.555068
43,18084,53.807457,-1.555028
44,18150,53.807472,-1.554977
45,18604,53.807485,-1.554925
46,18844,53.807487,-1.554873
47,18966,53.807512,-1.554822
48,18075,53.807523,-1.554775
49,17649,53.807515,-1.554725
50,17444,53.807528,-1.55468
51,16997,53.807497,-1.554673
52,17390,53.80747,-1.554643
53,17301,53.807173,-1.555
54,17189,53.807163,-1.555047
55,18594,53.807135,-1.555072
56,18581,53.80715,-1.555117
57,16710,53.807068,-1.555418
58,16202,53.807045,-1.555483
59,15663,53.807028,-1.555527
60,15837,53.807005,-1.55557
61,16117,53.806988,-1.555612
62,15748,53.806977,-1.555662
63,15826,53.80697,-1.555723
64,16575,53.806962,-1.555782
65,15577,53.806932,-1.555881
66,15505,53.806916,-1.555913
67,15757,53.806899,-1.555944
68,15727,53.806883,-1.555976
69,15608,53.806867,-1.556007
70,15689,53.806833,-1.556013
71,15658,53.806803,-1.55602
72,15772,53.806775,-1.556027
73,16370,53.806755,-1.556075
74,16181,53.806748,-1.556127
75,16428,53.806737,-1.556183
76,17296,53.806757,-1.556217
77,17172,53.806785,-1.556252
78,17137,53.806807,-1.55628
79,17397,53.806833,-1.556312
80,17147,53.806853,-1.556345
81,17531,53.806882,-1.556412
82,17800,53.806902,-1.556477
83,18104,53.806932,-1.556527
84,17905,53.806957,-1.556558
85,17828,53.806975,-1.556595
86,17570,53.806988,-1.556635
87,17820,53.806995,-1.556687
88,17619,53.806998,-1.556742
89,17754,53.807007,-1.556788
90,16512,53.806997,-1.556832
91,16065,53.806993,-1.556887
92,15672,53.807,-1.556935
93,15627,53.80701,-1.556992
94,15928,53.807023,-1.557047
95,16256,53.80698,-1.557095
96,16421,53.806942,-1.55709
97,16842,53.80691,-1.557082
98,15800,53.806928,-1.557562
99,16196,53.80693,-1.557615
100,16648,53.80696,-1.557667
101,16303,53.806988,-1.5577
102,16381,53.807072,-1.557805
103,16205,53.807133,-1.557892
104,16859,53.807173,-1.557965
105,19431,53.807195,-1.558023
106,19515,53.807212,-1.558067
107,18100,53.80723,-1.558113
108,18720,53.807272,-1.558187
109,18472,53.807292,-1.558225
110,18443,53.80732,-1.558275
111,18200,53.807335,-1.55832
112,17815,53.807353,-1.558355
113,18473,53.807373,-1.558393
114,18354,53.807383,-1.558452
