,conc,lat,lon
0,4266,53.823053,-1.57724
1,3841,53.82296,-1.576868
2,11317,53.823042,-1.576948
3,4240,53.822948,-1.576948
4,3963,53.822947,-1.577008
5,4086,53.822945,-1.577055
6,4670,53.822945,-1.577117
7,4081,53.822948,-1.577178
8,4109,53.822948,-1.577232
9,4071,53.822953,-1.577287
10,4249,53.822955,-1.577342
11,4057,53.822958,-1.577395
12,4351,53.822962,-1.57745
13,4148,53.822962,-1.577498
14,4014,53.82297,-1.577548
15,3920,53.82297,-1.577603
16,4005,53.822973,-1.577662
17,3824,53.822973,-1.57771
18,3795,53.822978,-1.577762
19,3695,53.82297,-1.577822
20,3546,53.82297,-1.577887
21,3584,53.82298,-1.577935
22,3107,53.82299,-1.577993
23,2802,53.822988,-1.578042
24,2836,53.822985,-1.578092
25,2812,53.822993,-1.578137
26,248367,53.822993,-1.578197
27,249827,53.822985,-1.578257
28,157907,53.822982,-1.57832
29,151968,53.822975,-1.578378
30,197230,53.822962,-1.578442
31,124967,53.822957,-1.578488
32,95863,53.822953,-1.57854
33,11133,53.822955,-1.578598
34,13694,53.822955,-1.578648
35,87559,53.822928,-1.578695
36,60891,53.822922,-1.578753
37,49180,53.822927,-1.57881
38,52368,53.822932,-1.578858
39,21688,53.822923,-1.578903
40,15954,53.822922,-1.57895
41,26399,53.822927,-1.578995
42,27488,53.822908,-1.579037
43,17274,53.822885,-1.57907
44,26484,53.822852,-1.579038
45,37763,53.822828,-1.579013
46,50712,53.8228,-1.578993
47,48766,53.822777,-1.578948
48,52009,53.822748,-1.578938
49,41661,53.822708,-1.578918
50,33657,53.822668,-1.578897
51,23517,53.822632,-1.578902
52,17964,53.8226,-1.57891
53,13705,53.822562,-1.578888
54,14025,53.822533,-1.57886
55,20420,53.822512,-1.578825
56,33179,53.822478,-1.578787
57,28326,53.822447,-1.578768
58,31715,53.822418,-1.578768
59,46421,53.822385,-1.57876
60,33292,53.822353,-1.578738
61,26520,53.822323,-1.578722
62,18098,53.822287,-1.578708
63,22452,53.822263,-1.578672
64,26521,53.822237,-1.578627
65,31593,53.822212,-1.578588
66,27463,53.822173,-1.578587
67,26372,53.82214,-1.57857
68,32553,53.82211,-1.578533
69,47464,53.822095,-1.578483
70,56048,53.822062,-1.57845
71,58966,53.822033,-1.578407
72,47483,53.822003,-1.578385
73,58089,53.82197,-1.578348
74,53026,53.821938,-1.578312
75,42033,53.821908,-1.578278
76,40242,53.821882,-1.578247
77,35376,53.821858,-1.578217
78,33877,53.82183,-1.578187
79,29303,53.821802,-1.578165
80,33242,53.821773,-1.578138
81,32327,53.821747,-1.578118
82,33278,53.821722,-1.578092
83,31544,53.8217,-1.57805
84,24317,53.821673,-1.577998
85,21167,53.821657,-1.577962
86,19903,53.821632,-1.57794
87,18951,53.821593,-1.577917
88,27598,53.821563,-1.577895
89,22487,53.821525,-1.577892
90,22790,53.821495,-1.577872
91,23920,53.82147,-1.577853
92,20161,53.82144,-1.577818
93,26313,53.821418,-1.577785
94,26879,53.821388,-1.577743
95,46150,53.821373,-1.577705
96,12485,53.821355,-1.577617
97,12403,53.82132,-1.577583
98,11831,53.821292,-1.57756
99,12285,53.821257,-1.57753
100,16199,53.821228,-1.577502
101,13237,53.821192,-1.577473
102,12910,53.821163,-1.577468
103,14186,53.821135,-1.577452
104,15071,53.821103,-1.577427
105,15474,53.821073,-1.577415
106,15656,53.821043,-1.57738
107,16512,53.821017,-1.577368
108,17185,53.82099,-1.57735
109,16454,53.820957,-1.577347
110,15299,53.820932,-1.577307
111,15670,53.82091,-1.577277
112,15186,53.820885,-1.577237
113,17706,53.820852,-1.577205
114,18030,53.820827,-1.577182
115,20040,53.820798,-1.577147
116,21311,53.820768,-1.577122
117,20364,53.820745,-1.577093
118,13406,53.820723,-1.577063
119,15096,53.8207,-1.57703
120,6702,53.820677,-1.577
121,5589,53.820657,-1.576963
122,6265,53.820633,-1.576913
123,6530,53.820602,-1.576885
124,6930,53.820575,-1.576857
125,40091,53.820548,-1.576835
126,51788,53.82052,-1.576812
127,101129,53.82049,-1.576783
128,95611,53.820465,-1.57676
129,88991,53.82043,-1.576743
130,82774,53.820402,-1.576732
131,76612,53.820362,-1.576703
132,76973,53.820335,-1.576665
133,90717,53.820312,-1.576637
134,57428,53.82029,-1.576608
135,62955,53.820262,-1.57659
136,65271,53.820225,-1.576562
137,62595,53.820198,-1.576547
138,68984,53.820168,-1.576512
139,75188,53.820142,-1.576493
140,35202,53.820113,-1.576465
141,18126,53.820088,-1.57644
142,13598,53.820062,-1.57641
143,29116,53.82003,-1.576363
144,42004,53.820005,-1.576337
145,22879,53.81997,-1.576305
146,15899,53.819932,-1.576278
147,14305,53.819905,-1.576257
148,21298,53.819873,-1.576227
149,30993,53.819843,-1.576197
150,28813,53.819815,-1.576173
151,29833,53.819788,-1.576145
152,31227,53.81976,-1.576132
153,30020,53.819732,-1.576112
154,30517,53.819703,-1.576082
155,38217,53.819677,-1.576057
156,30962,53.819648,-1.576038
157,29283,53.819622,-1.576025
158,32427,53.819592,-1.576005
159,24028,53.819565,-1.575972
160,17428,53.81954,-1.575953
161,17578,53.819525,-1.5759
162,15447,53.819517,-1.575842
163,16744,53.819507,-1.575797
164,9921,53.819495,-1.57575
165,16928,53.819477,-1.575698
166,27883,53.819455,-1.575655
167,37835,53.819432,-1.575605
168,28084,53.819408,-1.575572
169,67029,53.819383,-1.575528
170,56733,53.819363,-1.575492
171,44414,53.819348,-1.57545
172,48503,53.819323,-1.575417
173,41489,53.819302,-1.575387
174,24768,53.819278,-1.575358
175,52956,53.81925,-1.575328
176,42845,53.819207,-1.57532
177,45106,53.8192,-1.575267
178,42311,53.8192,-1.575198
179,32116,53.819172,-1.575155
180,23520,53.81915,-1.575122
181,22017,53.819128,-1.575087
182,21928,53.819108,-1.575038
183,33570,53.819093,-1.574992
184,43262,53.819077,-1.57495
185,26412,53.819053,-1.5749
186,24598,53.81903,-1.57486
187,19456,53.819008,-1.574825
188,22278,53.818985,-1.57478
189,22625,53.818963,-1.574742
190,22005,53.818942,-1.574703
191,21700,53.818923,-1.57466
192,21968,53.818885,-1.574618
193,19427,53.818853,-1.57459
194,18549,53.818833,-1.574542
195,26053,53.818817,-1.574485
196,24956,53.818798,-1.574437
197,26568,53.818783,-1.574398
198,44607,53.818753,-1.574355
199,40365,53.818723,-1.574317
200,34298,53.818692,-1.574288
201,16942,53.818662,-1.574272
202,20545,53.818635,-1.574263
203,57231,53.818605,-1.574253
204,50106,53.818575,-1.574235
205,51470,53.818543,-1.574207
206,31201,53.818507,-1.574175
207,30629,53.818472,-1.574153
208,27778,53.818438,-1.57414
209,22356,53.818402,-1.574122
210,18369,53.81837,-1.574108
211,21376,53.818333,-1.574088
212,22100,53.818297,-1.574073
213,10610,53.818262,-1.574045
214,9019,53.81822,-1.574012
215,8475,53.818192,-1.573973
216,2930,53.818167,-1.57394
217,3562,53.818135,-1.573898
218,4077,53.818102,-1.573862
219,5005,53.818077,-1.57384
220,6464,53.81805,-1.573818
221,7507,53.818023,-1.573802
222,5579,53.817992,-1.573772
223,5888,53.817963,-1.573723
224,4895,53.817935,-1.573677
225,4420,53.81792,-1.573637
226,4163,53.817903,-1.573587
227,3578,53.817888,-1.573528
228,2667,53.817873,-1.573478
229,3269,53.817852,-1.57344
230,3754,53.817828,-1.573395
231,3887,53.817807,-1.573347
232,3754,53.817787,-1.573315
233,3539,53.81777,-1.573262
234,3573,53.817743,-1.573217
235,3654,53.817725,-1.573175
236,2816,53.81771,-1.573127
237,2799,53.817697,-1.573077
238,2116,53.817687,-1.573025
239,2118,53.817675,-1.57297
240,2337,53.817673,-1.572917
241,3011,53.817668,-1.572867
242,4363,53.81767,-1.572802
243,8528,53.817665,-1.572735
244,6567,53.81766,-1.572677
245,9293,53.817657,-1.57262
246,8642,53.817647,-1.572577
247,9547,53.81764,-1.572523
248,9511,53.817635,-1.572477
249,13431,53.817635,-1.572418
250,18875,53.817637,-1.572363
251,35349,53.817648,-1.572312
252,8875,53.817637,-1.572265
253,16481,53.817625,-1.572217
254,15360,53.817615,-1.572163
255,27682,53.817607,-1.572097
256,33953,53.817597,-1.57205
257,23710,53.817585,-1.571982
258,16638,53.817572,-1.57191
259,16742,53.817552,-1.571818
260,15470,53.817542,-1.571767
261,16486,53.81753,-1.57171
262,21774,53.817522,-1.571648
263,23073,53.817483,-1.57158
264,24279,53.817467,-1.571538
265,25344,53.817452,-1.57149
266,32602,53.81743,-1.571417
267,20003,53.817422,-1.571362
268,15356,53.81741,-1.57131
269,19578,53.817398,-1.571263
270,18554,53.817385,-1.571218
271,15707,53.817368,-1.571167
272,16927,53.817357,-1.571112
273,12564,53.817347,-1.571048
274,13056,53.817337,-1.570988
275,12339,53.817332,-1.570942
276,11411,53.817315,-1.570892
277,12550,53.817305,-1.570842
278,12850,53.817293,-1.570797
279,11602,53.817283,-1.570737
280,15839,53.817277,-1.570685
281,5197,53.817267,-1.570623
282,2373,53.817257,-1.570573
283,2322,53.817243,-1.570517
284,2278,53.81723,-1.570477
285,3561,53.817215,-1.57042
286,2310,53.817198,-1.570378
287,2362,53.817183,-1.570338
288,2347,53.817173,-1.570295
289,2253,53.817163,-1.570248
290,2614,53.817147,-1.570203
291,3539,53.817132,-1.570165
292,4677,53.817113,-1.57012
293,6531,53.817102,-1.57006
294,7295,53.817088,-1.570007
295,8194,53.817073,-1.569945
296,8505,53.817065,-1.569892
297,9396,53.817052,-1.569837
298,11298,53.817037,-1.569787
299,12692,53.817023,-1.569738
300,12027,53.817007,-1.569702
301,8335,53.816987,-1.569655
302,7897,53.816972,-1.569617
303,9716,53.816948,-1.569577
304,8101,53.816935,-1.569532
305,8581,53.816925,-1.569477
306,8164,53.816925,-1.569405
307,8049,53.816918,-1.569337
308,5568,53.816905,-1.569278
309,6327,53.816883,-1.56922
310,4419,53.816868,-1.569182
311,3949,53.816857,-1.569127
312,4445,53.816845,-1.569078
313,4965,53.816838,-1.569033
314,5178,53.816827,-1.568985
315,4462,53.816822,-1.568922
316,4593,53.816815,-1.568863
317,5007,53.816805,-1.568807
318,5086,53.816797,-1.568752
319,4772,53.816785,-1.56871
320,4818,53.81678,-1.568653
321,4287,53.816772,-1.568598
322,4424,53.816735,-1.568588
323,4376,53.816712,-1.568557
324,4527,53.8167,-1.568515
325,3666,53.816692,-1.568455
326,4388,53.816702,-1.568388
327,2559,53.816702,-1.568317
328,2452,53.81669,-1.568273
329,2361,53.816682,-1.568223
330,2296,53.816675,-1.568162
331,2377,53.816667,-1.56811
332,2346,53.816653,-1.56804
333,2605,53.81665,-1.567978
334,3070,53.816647,-1.567925
335,2969,53.816642,-1.567873
336,2574,53.816635,-1.567825
337,2481,53.816628,-1.567777
338,2582,53.816618,-1.567712
339,2800,53.81661,-1.567657
340,2582,53.816603,-1.567612
341,2703,53.816602,-1.567545
342,2526,53.816593,-1.56749
343,2812,53.816587,-1.567445
344,3227,53.816575,-1.567402
345,3422,53.816562,-1.567338
346,3162,53.816552,-1.567293
347,2994,53.81654,-1.567243
348,2642,53.816537,-1.567193
349,3022,53.816528,-1.567127
350,2941,53.816518,-1.567082
351,3228,53.8165,-1.567043
352,3093,53.816477,-1.566988
353,3675,53.816463,-1.566928
354,5534,53.816455,-1.56687
355,2908,53.816445,-1.566805
356,3079,53.816425,-1.566752
357,3446,53.816415,-1.566687
358,4992,53.816408,-1.566642
359,2502,53.816397,-1.56659
360,2804,53.816392,-1.566527
361,3075,53.816388,-1.56647
362,3130,53.816378,-1.566422
363,3431,53.816372,-1.566372
364,4045,53.816362,-1.566323
365,3793,53.816353,-1.566275
366,3813,53.816338,-1.566223
367,4041,53.816332,-1.566173
368,4866,53.816323,-1.566112
369,4712,53.816317,-1.566062
370,4503,53.8163,-1.566007
371,5689,53.816273,-1.56597
372,3815,53.816257,-1.565933
373,3447,53.816248,-1.565877
374,3669,53.816237,-1.565835
375,4328,53.816223,-1.565793
