,conc,lat,lon
0,10254,53.808835,-1.556655
1,10695,53.80886,-1.556615
2,10981,53.808887,-1.556593
3,10571,53.808912,-1.55657
4,10507,53.808938,-1.55655
5,10778,53.808975,-1.556517
6,11038,53.809005,-1.556495
7,10563,53.809043,-1.55648
8,10654,53.80908,-1.556473
9,10790,53.809113,-1.556467
10,10705,53.809145,-1.556462
11,10685,53.809178,-1.556457
12,10668,53.809208,-1.55645
13,11023,53.809242,-1.556448
14,11456,53.809273,-1.556443
15,10930,53.809298,-1.556463
16,10863,53.809327,-1.556455
17,10866,53.809357,-1.55646
18,11184,53.809435,-1.556565
19,11146,53.809462,-1.556593
20,11152,53.809488,-1.556615
21,11158,53.809515,-1.556632
22,11145,53.809545,-1.556642
23,10979,53.809572,-1.55666
24,11181,53.809597,-1.55669
25,11178,53.809602,-1.556742
26,11082,53.809618,-1.556805
27,11142,53.809647,-1.556867
28,11366,53.809662,-1.556922
29,11540,53.809688,-1.556975
30,11495,53.809713,-1.557035
31,11544,53.809728,-1.557095
32,11465,53.809748,-1.557143
33,11285,53.809748,-1.557192
34,12135,53.809777,-1.557235
35,12450,53.809802,-1.557277
36,13621,53.809822,-1.557312
37,13203,53.809823,-1.55737
38,12350,53.809832,-1.557432
39,11494,53.809825,-1.55751
40,11526,53.809813,-1.557568
41,12073,53.809808,-1.557628
42,11727,53.809803,-1.557687
43,12270,53.809818,-1.557733
44,11569,53.809813,-1.557795
45,10852,53.809845,-1.557812
46,11137,53.809865,-1.557773
47,11114,53.80988,-1.55773
48,11168,53.809908,-1.557713
49,11040,53.809935,-1.557688
50,11392,53.809965,-1.557685
51,11831,53.810043,-1.557682
52,11722,53.810182,-1.557713
53,11108,53.810207,-1.557683
54,11472,53.810235,-1.557658
55,11204,53.810272,-1.557637
56,10859,53.81032,-1.557623
57,11091,53.810347,-1.5576
58,10921,53.81037,-1.55757
59,10712,53.81041,-1.557558
60,10838,53.810442,-1.557513
61,10734,53.81046,-1.557467
62,10786,53.810485,-1.557445
63,10588,53.810507,-1.557403
64,10601,53.810525,-1.557343
65,10524,53.810532,-1.557285
66,10478,53.810523,-1.557232
67,10601,53.810512,-1.557185
68,10659,53.81051,-1.557117
69,10409,53.81052,-1.557067
70,10550,53.81053,-1.557012
71,10486,53.810535,-1.556953
72,10505,53.81054,-1.556887
73,10246,53.810552,-1.556827
74,10579,53.810558,-1.556778
75,13627,53.810582,-1.556737
76,13248,53.810608,-1.556685
77,12638,53.810628,-1.55664
78,11154,53.810623,-1.556593
79,11131,53.810605,-1.556557
80,24057,53.810575,-1.556538
81,18739,53.810548,-1.55649
82,16782,53.810518,-1.556452
83,16350,53.810477,-1.556432
84,15360,53.810447,-1.556412
85,15838,53.810418,-1.556393
86,18042,53.810392,-1.556368
87,24872,53.810368,-1.55634
88,28059,53.810347,-1.556312
89,31734,53.810323,-1.556275
90,33092,53.810295,-1.55624
91,25160,53.810267,-1.55621
92,28122,53.810235,-1.556183
93,29858,53.810207,-1.556153
94,38066,53.810178,-1.556117
95,50324,53.810152,-1.556083
96,61211,53.810128,-1.556047
97,37866,53.810103,-1.556018
98,83800,53.810077,-1.555978
99,84148,53.810052,-1.555932
100,72375,53.810025,-1.55589
101,63598,53.810005,-1.555855
102,57425,53.809988,-1.555815
103,59734,53.80998,-1.555748
104,41970,53.809968,-1.555695
105,56304,53.809955,-1.555643
106,70065,53.809938,-1.555585
107,50412,53.809925,-1.555543
108,64654,53.809907,-1.555507
109,68768,53.809885,-1.555473
110,45322,53.809868,-1.555435
111,48129,53.809855,-1.555383
112,81544,53.809828,-1.55534
113,135280,53.809805,-1.555303
114,138179,53.80978,-1.555265
115,130952,53.809763,-1.555228
116,67828,53.809743,-1.555182
117,82155,53.809733,-1.555135
118,113706,53.809715,-1.5551
119,68315,53.809705,-1.555055
120,61287,53.809692,-1.555015
121,81427,53.809685,-1.55496
122,76729,53.809683,-1.554893
123,94095,53.809687,-1.554845
124,56915,53.809672,-1.554795
125,38798,53.809645,-1.554753
126,37573,53.809613,-1.554733
127,60929,53.809588,-1.554695
128,89479,53.809587,-1.554627
129,115604,53.80959,-1.554557
130,80194,53.809582,-1.55451
131,69247,53.809572,-1.554467
132,64099,53.80956,-1.554398
133,65463,53.809543,-1.554347
134,45869,53.809525,-1.55429
135,31874,53.809507,-1.554232
136,34821,53.809492,-1.554187
137,35981,53.809477,-1.554135
138,33496,53.80946,-1.554097
139,34539,53.809435,-1.55406
140,33818,53.809415,-1.554025
141,30621,53.809382,-1.553985
142,25496,53.809362,-1.553952
143,28888,53.809348,-1.553883
144,29511,53.809333,-1.553838
145,29427,53.809315,-1.553783
146,29429,53.809285,-1.553722
147,29933,53.809262,-1.553668
148,29703,53.809242,-1.553637
149,66718,53.80922,-1.553602
150,55791,53.809193,-1.553567
151,78224,53.809175,-1.55353
152,76432,53.809153,-1.553477
153,77515,53.809133,-1.553428
154,26392,53.809113,-1.553343
155,20145,53.809102,-1.55325
156,19739,53.809097,-1.553197
157,20381,53.809078,-1.553123
158,18828,53.809053,-1.553037
159,18459,53.809037,-1.552985
160,18877,53.809023,-1.552908
161,18319,53.808997,-1.55285
162,19084,53.808975,-1.552817
163,16616,53.808938,-1.552788
164,15423,53.808913,-1.552768
165,18492,53.80889,-1.552735
166,14796,53.808863,-1.552705
167,14645,53.808837,-1.552677
168,15451,53.80881,-1.552648
169,14873,53.808782,-1.552632
170,14986,53.808753,-1.552602
171,37691,53.808728,-1.552578
172,26239,53.808695,-1.552547
173,18135,53.80867,-1.552517
174,14504,53.808638,-1.552488
175,16251,53.808608,-1.552462
176,18058,53.80858,-1.552458
177,15401,53.808548,-1.552453
178,14900,53.80852,-1.552443
179,14591,53.808485,-1.55245
180,14576,53.808448,-1.552443
181,14792,53.808407,-1.552425
182,14926,53.808373,-1.55242
183,14658,53.80834,-1.552408
184,14092,53.80831,-1.552417
185,24712,53.80827,-1.55242
186,18873,53.808243,-1.552447
187,36285,53.808207,-1.552458
188,152337,53.808173,-1.552453
189,32889,53.808137,-1.55244
190,44370,53.808098,-1.55241
191,14030,53.808067,-1.552398
192,16350,53.808033,-1.552375
193,18155,53.808,-1.552367
194,14330,53.80796,-1.552365
195,14101,53.807923,-1.55236
196,15235,53.80789,-1.552358
197,58307,53.807857,-1.552362
198,26552,53.807823,-1.552365
199,18725,53.80779,-1.552375
200,13810,53.80776,-1.552397
201,13724,53.807733,-1.55241
202,13823,53.807698,-1.552432
203,13864,53.807673,-1.552452
204,15431,53.807643,-1.552493
205,19209,53.807615,-1.552525
206,17059,53.807577,-1.552545
207,21288,53.807533,-1.552532
208,15448,53.80749,-1.552528
209,14373,53.807452,-1.552533
210,31702,53.807412,-1.552538
211,51573,53.807385,-1.552557
212,13951,53.80736,-1.552605
213,13839,53.80734,-1.55264
214,13812,53.807308,-1.552678
215,14045,53.807287,-1.552707
216,14152,53.807255,-1.552737
217,14014,53.80722,-1.552768
218,14030,53.807187,-1.552778
219,14353,53.807152,-1.552803
220,14367,53.807112,-1.552828
221,14195,53.807078,-1.552825
222,14111,53.807052,-1.552805
223,14385,53.80703,-1.552753
224,14062,53.80703,-1.552703
225,13957,53.807052,-1.552658
226,14152,53.807067,-1.552605
227,14289,53.807093,-1.552577
228,14368,53.80712,-1.552552
229,14028,53.807145,-1.552508
230,14680,53.80715,-1.552443
231,14505,53.807158,-1.552383
232,14594,53.807167,-1.55233
233,14641,53.807178,-1.552278
234,14737,53.807193,-1.552238
235,15030,53.807208,-1.552195
236,17090,53.807208,-1.552142
237,21864,53.807208,-1.552095
238,17099,53.807207,-1.552042
239,15168,53.80719,-1.551987
240,15006,53.807175,-1.551927
241,15588,53.807167,-1.551875
242,17371,53.807147,-1.551812
243,17713,53.807135,-1.551753
244,17985,53.807108,-1.551713
245,17402,53.807092,-1.551667
246,16089,53.807072,-1.551627
247,16654,53.807038,-1.551607
248,19250,53.807002,-1.551582
249,16011,53.80697,-1.551547
250,16070,53.806948,-1.551508
251,16775,53.806922,-1.551468
252,18256,53.806898,-1.551438
253,17322,53.806872,-1.551395
