,conc,lat,lon
0,18417,53.810665,-1.55656
1,18427,53.810615,-1.55661
2,18661,53.810578,-1.5566
3,20802,53.810602,-1.556552
4,21128,53.81062,-1.556508
5,21381,53.81067,-1.556462
6,20950,53.810688,-1.556427
7,22512,53.81071,-1.55639
8,13091,53.810675,-1.556417
9,9203,53.810638,-1.556472
10,9196,53.810608,-1.55651
11,8990,53.810588,-1.55657
12,9056,53.810572,-1.556625
13,8910,53.810552,-1.556675
14,9091,53.81053,-1.556703
15,12730,53.810482,-1.556758
16,11204,53.810443,-1.556802
17,9417,53.810408,-1.55686
18,9807,53.81038,-1.556893
19,9336,53.81038,-1.556942
20,8722,53.810363,-1.556998
21,8858,53.810343,-1.55704
22,8683,53.81032,-1.55708
23,8761,53.810307,-1.55712
24,8288,53.8103,-1.557177
25,8621,53.810287,-1.557227
26,9211,53.810258,-1.557258
27,8677,53.810242,-1.557308
28,8629,53.810208,-1.557333
29,8589,53.810187,-1.557377
30,8666,53.810163,-1.557418
31,9251,53.81014,-1.557473
32,8812,53.810122,-1.557525
33,9007,53.810095,-1.557575
34,9691,53.810072,-1.557615
35,12675,53.810042,-1.557657
36,14967,53.810015,-1.557697
37,10266,53.809992,-1.55772
38,8607,53.809953,-1.557735
39,8198,53.809932,-1.557773
40,8305,53.809917,-1.557813
41,8157,53.809917,-1.557875
42,8265,53.809905,-1.55793
43,8275,53.809875,-1.55797
44,8209,53.80985,-1.55799
45,8390,53.809805,-1.557985
46,8578,53.809775,-1.557963
47,8166,53.809737,-1.557962
48,8473,53.809702,-1.557967
49,8285,53.809675,-1.557987
50,8635,53.809652,-1.558027
51,20036,53.80963,-1.55807
52,9649,53.809598,-1.558093
53,8560,53.809572,-1.558113
54,12732,53.809552,-1.558152
55,9266,53.809523,-1.558183
56,8841,53.809487,-1.55821
57,9044,53.80946,-1.55822
58,9844,53.809425,-1.558228
59,9820,53.809393,-1.558225
60,8792,53.809353,-1.558233
61,8455,53.80934,-1.558288
62,8652,53.809287,-1.558307
63,8505,53.809252,-1.558343
64,9979,53.809223,-1.558335
65,8816,53.809222,-1.55839
66,8699,53.80921,-1.558327
67,8569,53.809167,-1.558337
68,10233,53.809133,-1.55835
69,9199,53.809093,-1.55838
70,11134,53.809057,-1.55839
71,11911,53.809008,-1.558408
72,11289,53.808968,-1.558425
73,12301,53.808942,-1.558435
74,11980,53.808908,-1.558448
75,11950,53.808872,-1.558468
76,11183,53.808842,-1.558488
77,10227,53.808805,-1.5585
78,9779,53.80877,-1.558508
79,12625,53.808737,-1.55851
80,10341,53.808703,-1.558528
81,18155,53.808682,-1.558577
82,18446,53.80865,-1.558588
83,19171,53.808618,-1.558605
84,15736,53.808593,-1.558625
85,10202,53.808562,-1.55865
86,9819,53.808533,-1.558628
87,10807,53.808498,-1.558667
88,10774,53.808473,-1.558703
89,10725,53.808437,-1.558713
90,10837,53.808405,-1.55874
91,10797,53.808368,-1.558727
92,11144,53.808337,-1.558748
93,12567,53.80831,-1.558775
94,11445,53.808277,-1.558808
95,9606,53.808255,-1.558843
96,9528,53.808247,-1.558907
97,10047,53.808232,-1.558947
98,10002,53.808207,-1.55899
99,9591,53.808197,-1.559058
100,9470,53.808188,-1.559105
101,9337,53.808172,-1.559148
102,9216,53.80816,-1.559202
103,9304,53.80814,-1.559233
104,9744,53.808117,-1.55921
105,9836,53.80809,-1.559187
106,9609,53.808092,-1.559248
107,9549,53.808062,-1.559255
108,9882,53.808028,-1.559227
109,9411,53.808007,-1.559255
110,10221,53.807982,-1.559237
111,10014,53.807952,-1.559192
112,9827,53.807942,-1.559142
113,9776,53.807923,-1.559097
114,9747,53.807902,-1.559065
115,10014,53.807883,-1.558997
116,9419,53.807857,-1.558978
117,9535,53.80786,-1.558915
118,9290,53.807833,-1.55884
119,9124,53.80782,-1.558783
120,9238,53.8078,-1.558743
121,9280,53.80778,-1.558698
122,9051,53.807757,-1.558643
123,9138,53.80772,-1.558627
124,9210,53.807703,-1.558578
125,8824,53.807688,-1.558537
126,9017,53.807657,-1.558537
127,9405,53.807633,-1.558502
128,9555,53.807607,-1.558467
129,9628,53.807597,-1.558415
130,9827,53.807583,-1.558363
131,9730,53.807555,-1.558313
132,9857,53.807543,-1.558245
133,9702,53.807543,-1.55818
134,9559,53.80754,-1.558132
135,9681,53.807517,-1.558078
136,9474,53.807488,-1.558037
137,9605,53.807473,-1.557998
138,9594,53.807457,-1.55796
139,9842,53.807448,-1.557908
140,9952,53.807448,-1.557857
141,9928,53.807448,-1.557797
142,9886,53.807433,-1.55774
143,9941,53.80742,-1.557697
144,10088,53.807435,-1.557652
145,10064,53.80741,-1.5576
146,10147,53.807383,-1.557563
147,10203,53.807417,-1.55755
148,10199,53.807437,-1.557513
149,10077,53.80744,-1.557452
150,10025,53.80742,-1.557405
151,9944,53.80741,-1.557358
152,9625,53.807395,-1.557312
153,9345,53.807373,-1.557265
154,9336,53.807335,-1.557232
155,9409,53.80731,-1.557193
156,9427,53.807273,-1.557145
157,9524,53.807252,-1.557113
158,9704,53.807235,-1.557058
159,9647,53.807193,-1.557015
160,9563,53.807168,-1.556997
161,9544,53.807135,-1.556973
162,9713,53.807102,-1.556913
163,9605,53.807073,-1.556885
164,9419,53.807062,-1.556818
165,9540,53.807055,-1.556772
166,9506,53.807038,-1.556718
167,9573,53.806998,-1.556678
168,9295,53.807047,-1.556652
