,conc,lat,lon
0,3809,53.808725,-1.55676
1,3584,53.808697,-1.556738
2,3582,53.808755,-1.55669
3,3595,53.808792,-1.55667
4,3706,53.808818,-1.5567
5,3798,53.808812,-1.556753
6,3512,53.808843,-1.556743
7,3609,53.808842,-1.556792
8,3474,53.808858,-1.556753
9,3189,53.808877,-1.556708
10,3186,53.808903,-1.556675
11,3084,53.808922,-1.556612
12,3053,53.808943,-1.556552
13,3324,53.80897,-1.556508
14,3392,53.809002,-1.556473
15,3239,53.809037,-1.556458
16,3317,53.80907,-1.556453
17,3140,53.809107,-1.556452
18,3270,53.809138,-1.556437
19,3239,53.809177,-1.556433
20,3142,53.809215,-1.556433
21,3097,53.809253,-1.556425
22,3071,53.809285,-1.55642
23,3084,53.809318,-1.55642
24,3117,53.809377,-1.556375
25,3217,53.809403,-1.556363
26,3176,53.809432,-1.556367
27,3234,53.809442,-1.556417
28,3212,53.809453,-1.556467
29,3242,53.809472,-1.556527
30,3213,53.80949,-1.55659
31,3122,53.809497,-1.556648
32,3109,53.809503,-1.556728
33,3130,53.809522,-1.55679
34,3101,53.809535,-1.556833
35,3067,53.809552,-1.556885
36,2976,53.809567,-1.55693
37,3064,53.809593,-1.556978
38,3028,53.809617,-1.557013
39,3080,53.809622,-1.557065
40,3102,53.809625,-1.557138
41,3070,53.809618,-1.55719
42,2971,53.809613,-1.557247
43,3020,53.809622,-1.557303
44,3042,53.809647,-1.557353
45,3017,53.809668,-1.557405
46,3075,53.809687,-1.557473
47,3089,53.809713,-1.557515
48,3053,53.809742,-1.557547
49,3028,53.809768,-1.557583
50,3081,53.809793,-1.557617
51,3062,53.809838,-1.557633
52,3078,53.80987,-1.55763
53,3070,53.809925,-1.557593
54,3075,53.809953,-1.557603
55,3073,53.809982,-1.557598
56,3092,53.810002,-1.557567
57,3090,53.810027,-1.557532
58,3124,53.810057,-1.557503
59,3039,53.810085,-1.55748
60,3073,53.810117,-1.557448
61,3101,53.810145,-1.557427
62,3028,53.810168,-1.557402
63,3270,53.810195,-1.557368
64,3173,53.810213,-1.557322
65,3462,53.810233,-1.557275
66,3542,53.81026,-1.557237
67,3566,53.810287,-1.55717
68,3584,53.81031,-1.557127
69,3396,53.810333,-1.557072
70,3578,53.810363,-1.557017
71,3570,53.810392,-1.556972
72,3763,53.810423,-1.556917
73,3620,53.810447,-1.556877
74,3439,53.81047,-1.556843
75,3731,53.810497,-1.55679
76,4892,53.810525,-1.55676
77,7202,53.81055,-1.556717
78,6843,53.810567,-1.556673
79,10387,53.810567,-1.556625
80,8554,53.810577,-1.556553
81,9439,53.810588,-1.556488
82,10749,53.810592,-1.55644
83,6427,53.810593,-1.55639
84,6386,53.810582,-1.55633
85,7698,53.81058,-1.556273
86,15590,53.810565,-1.556225
87,54064,53.81058,-1.556168
88,5933,53.810588,-1.556123
89,5082,53.810585,-1.55607
90,5259,53.810572,-1.556027
91,5194,53.810577,-1.555967
92,5090,53.810573,-1.555907
93,5321,53.810572,-1.555848
94,6298,53.810563,-1.555788
95,6557,53.810552,-1.555733
96,6207,53.810523,-1.555672
97,11856,53.810492,-1.555625
98,11288,53.810472,-1.555567
99,11927,53.810457,-1.555513
100,11309,53.810452,-1.555465
101,13642,53.810432,-1.555412
102,13722,53.810407,-1.555375
103,13983,53.810388,-1.55534
104,9066,53.810335,-1.555338
105,9731,53.810305,-1.555332
106,16226,53.810273,-1.555308
107,24783,53.810237,-1.555298
108,22311,53.810208,-1.555292
109,51342,53.81018,-1.555272
110,39805,53.810152,-1.555245
111,30861,53.810108,-1.555218
112,16473,53.810077,-1.555193
113,25999,53.81005,-1.55515
114,36689,53.81002,-1.555115
115,34826,53.810005,-1.55506
116,41725,53.809987,-1.555012
117,44082,53.80997,-1.554972
118,44418,53.809952,-1.554918
119,37886,53.809917,-1.554873
120,29742,53.809883,-1.554843
121,30360,53.80986,-1.5548
122,34983,53.809833,-1.554777
123,32440,53.809798,-1.554758
124,25062,53.809768,-1.55474
125,24782,53.809713,-1.554705
126,17139,53.809678,-1.554663
127,18185,53.809665,-1.554615
128,15726,53.80967,-1.554543
129,11347,53.809668,-1.554483
130,12789,53.809665,-1.554423
131,12175,53.809662,-1.55437
132,13481,53.809667,-1.55431
133,12586,53.809678,-1.554242
134,12676,53.809692,-1.554167
135,11278,53.809698,-1.554108
136,14498,53.809712,-1.554038
137,16024,53.809717,-1.553973
138,12183,53.809718,-1.553922
139,11486,53.809722,-1.553855
140,14007,53.809717,-1.55381
141,10377,53.80971,-1.553748
142,8296,53.809663,-1.553728
143,8327,53.809632,-1.553695
144,7568,53.809605,-1.55366
145,8210,53.809578,-1.553647
146,9185,53.809535,-1.553625
147,12395,53.809492,-1.553602
148,10818,53.809457,-1.553575
149,11212,53.809428,-1.553535
150,8934,53.809407,-1.553493
151,9641,53.80939,-1.553445
152,10614,53.809377,-1.553387
153,9209,53.809365,-1.553328
154,9682,53.809355,-1.553278
155,9108,53.809352,-1.553212
156,8836,53.809347,-1.553162
157,7524,53.809332,-1.55312
158,7640,53.80931,-1.553083
159,20270,53.809288,-1.553047
160,15888,53.809267,-1.553002
161,11308,53.809238,-1.552983
162,13885,53.809207,-1.552957
163,22661,53.809182,-1.552935
164,30998,53.809155,-1.552912
165,28583,53.80913,-1.552883
166,13357,53.809113,-1.552823
167,15701,53.809095,-1.552775
168,13902,53.809082,-1.552732
169,12178,53.809057,-1.552697
170,6854,53.809025,-1.552683
171,5960,53.808995,-1.552667
172,3894,53.808965,-1.552645
173,3995,53.808928,-1.552623
174,4214,53.808893,-1.552598
175,4459,53.80886,-1.552577
176,4609,53.808828,-1.552553
177,5085,53.808788,-1.552537
178,4851,53.808753,-1.552515
179,6815,53.808717,-1.552505
180,4924,53.808683,-1.552497
181,4926,53.808643,-1.552478
182,4915,53.808617,-1.552448
183,5212,53.808587,-1.552442
184,4914,53.808538,-1.552455
185,4698,53.80849,-1.552452
186,4734,53.808442,-1.552438
187,17382,53.8084,-1.55243
188,7750,53.808362,-1.552417
189,8346,53.80832,-1.55241
190,4734,53.808288,-1.55241
191,4955,53.80826,-1.552395
192,4931,53.808228,-1.55239
193,5975,53.808198,-1.552387
194,5990,53.808163,-1.552372
195,5745,53.808133,-1.552365
196,5054,53.808085,-1.55236
197,4814,53.808048,-1.552363
198,4626,53.808015,-1.55236
199,4751,53.80798,-1.552368
200,4751,53.80795,-1.552382
201,4776,53.807918,-1.552378
202,4986,53.807887,-1.552385
203,4898,53.807847,-1.552388
204,4949,53.807807,-1.552393
205,4818,53.807765,-1.552393
206,4951,53.807728,-1.552398
207,4884,53.807697,-1.55239
208,4899,53.807663,-1.552408
209,5037,53.807637,-1.552418
210,5002,53.80761,-1.552452
211,5071,53.807582,-1.552467
212,4936,53.807547,-1.552468
213,4911,53.807513,-1.552458
214,4890,53.807478,-1.55246
215,5125,53.807448,-1.552478
216,4874,53.807415,-1.552502
217,4928,53.807382,-1.552532
218,5029,53.807352,-1.552545
219,4926,53.807317,-1.55256
220,5061,53.807288,-1.552567
221,5072,53.807248,-1.552568
222,5072,53.80722,-1.552578
223,5057,53.807178,-1.552582
224,4830,53.807138,-1.552583
225,4778,53.807103,-1.55255
226,5004,53.80707,-1.552545
227,5045,53.807042,-1.552537
228,5145,53.807067,-1.552498
229,5006,53.807088,-1.552455
230,5041,53.807115,-1.552485
231,5020,53.807123,-1.552535
232,14409,53.807113,-1.552487
233,15211,53.80712,-1.552417
234,18265,53.807142,-1.552368
235,8408,53.807148,-1.552307
236,6632,53.807137,-1.552233
237,5625,53.807122,-1.552138
238,5281,53.8071,-1.552103
239,5145,53.80709,-1.552047
240,5397,53.807108,-1.551985
241,5437,53.807105,-1.551937
242,5429,53.807102,-1.55189
243,7271,53.807083,-1.551852
244,6649,53.80707,-1.551792
245,6687,53.80705,-1.551755
246,5745,53.80702,-1.55173
247,5960,53.80702,-1.551677
248,6120,53.807038,-1.551623
