,conc,lat,lon
0,9966,53.808165,-1.557079
1,10111,53.808215,-1.55708
2,9964,53.808257,-1.557087
3,10211,53.808295,-1.557045
4,10307,53.808323,-1.557017
5,10324,53.80835,-1.556982
6,10334,53.808377,-1.55692
7,10217,53.808387,-1.556877
8,10328,53.808393,-1.556827
9,10341,53.808427,-1.556805
10,10437,53.808445,-1.556858
11,10664,53.80847,-1.556905
12,10348,53.808448,-1.55694
13,10992,53.80847,-1.556987
14,10858,53.808508,-1.557013
15,10696,53.808538,-1.556977
16,10628,53.808572,-1.556938
17,10760,53.80861,-1.556902
18,10732,53.80865,-1.556873
19,10769,53.808685,-1.556863
20,10438,53.808745,-1.556823
21,10353,53.80878,-1.556805
22,10668,53.80881,-1.556795
23,10972,53.808842,-1.5568
24,11067,53.808883,-1.556792
25,11066,53.8089,-1.556733
26,10859,53.808923,-1.556705
27,11022,53.808962,-1.556667
28,10810,53.808997,-1.55663
29,10981,53.809042,-1.556592
30,10907,53.80908,-1.556557
31,10775,53.809103,-1.556523
32,10889,53.809137,-1.556507
33,10647,53.809168,-1.556543
34,10676,53.809095,-1.556555
35,10836,53.809035,-1.556555
36,10838,53.809003,-1.556543
37,10589,53.80902,-1.556587
38,10172,53.809055,-1.556597
39,10550,53.809085,-1.556602
40,10489,53.809118,-1.556605
41,10594,53.809167,-1.5566
42,9755,53.809193,-1.556572
43,10325,53.80922,-1.556532
44,10661,53.809265,-1.55652
45,10306,53.809303,-1.556558
46,10263,53.809312,-1.556613
47,10109,53.809345,-1.556678
48,10286,53.80937,-1.556738
49,10523,53.80938,-1.556797
50,10553,53.809405,-1.556847
51,10502,53.809432,-1.556862
52,10480,53.80947,-1.556913
53,10674,53.80949,-1.55696
54,10390,53.809523,-1.556998
55,10204,53.809547,-1.557035
56,10488,53.809557,-1.55708
57,11072,53.809583,-1.557147
58,10914,53.809593,-1.557215
59,10705,53.809612,-1.557308
60,11078,53.809633,-1.557363
61,10924,53.809652,-1.557417
62,13615,53.809657,-1.557462
63,32576,53.809702,-1.557513
64,12271,53.809727,-1.557533
65,11869,53.809773,-1.55753
66,11888,53.809755,-1.557567
67,13876,53.809737,-1.557608
68,16105,53.809747,-1.557655
69,12421,53.809782,-1.557698
70,12578,53.809805,-1.557742
71,12273,53.809845,-1.557765
72,12402,53.809883,-1.557747
73,12334,53.809922,-1.55772
74,12298,53.809952,-1.557692
75,12148,53.809983,-1.557645
76,12768,53.810012,-1.557607
77,12343,53.810042,-1.557592
78,12521,53.810078,-1.557595
79,12909,53.810107,-1.557568
80,12564,53.810133,-1.557532
81,12461,53.810148,-1.557482
82,12719,53.810167,-1.55742
83,12813,53.810183,-1.557352
84,12756,53.810202,-1.557285
85,12574,53.810222,-1.557218
86,12668,53.810252,-1.55719
87,12925,53.810277,-1.557143
88,12757,53.810302,-1.557103
89,12959,53.810312,-1.557048
90,13084,53.810332,-1.556992
91,12753,53.810327,-1.556897
92,12597,53.81035,-1.556873
93,12589,53.810348,-1.556808
94,12778,53.810353,-1.556762
95,12600,53.810385,-1.556722
96,13024,53.810412,-1.5567
97,13151,53.810448,-1.556672
98,12906,53.810472,-1.556638
99,12837,53.810503,-1.556608
100,13020,53.810533,-1.556583
101,13548,53.810585,-1.556533
102,13537,53.810592,-1.556488
103,11336,53.810568,-1.55656
104,12008,53.810603,-1.556573
105,12013,53.81064,-1.55659
106,11976,53.810667,-1.556572
107,11773,53.810693,-1.556552
108,12853,53.810723,-1.55654
109,13220,53.81075,-1.556557
