,conc,lat,lon
0,20547,53.8092,-1.556362
1,21509,53.809227,-1.55635
2,21798,53.809257,-1.556345
3,21197,53.809287,-1.55635
4,21583,53.809317,-1.556337
5,21678,53.809337,-1.556277
6,21994,53.809375,-1.556312
7,20967,53.809388,-1.556357
8,20631,53.809413,-1.556383
9,20042,53.809413,-1.556435
10,21006,53.809428,-1.556488
11,21112,53.809447,-1.556542
12,21097,53.809458,-1.556588
13,20490,53.809485,-1.556675
14,20589,53.809498,-1.556735
15,21922,53.809503,-1.556793
16,21786,53.809507,-1.556867
17,21871,53.80948,-1.556913
18,21780,53.809482,-1.556975
19,22009,53.809503,-1.557065
20,22046,53.80949,-1.557112
21,22114,53.809472,-1.557162
22,21997,53.809445,-1.557195
23,21761,53.809415,-1.557232
24,21729,53.809387,-1.557225
25,21938,53.809432,-1.557258
26,21970,53.809507,-1.557315
27,21460,53.809572,-1.557357
28,21333,53.809632,-1.557393
29,21705,53.809678,-1.55746
30,21970,53.809743,-1.557463
31,21663,53.809762,-1.55754
32,21693,53.809805,-1.557642
33,21572,53.809845,-1.55767
34,22019,53.809838,-1.557743
35,21650,53.809857,-1.557788
36,21988,53.80984,-1.557858
37,22182,53.80985,-1.557915
38,22380,53.809853,-1.557982
39,22276,53.809877,-1.558005
40,22012,53.809908,-1.558018
41,21995,53.80991,-1.557955
42,21865,53.809935,-1.557855
43,21975,53.80995,-1.5578
44,21939,53.809975,-1.557777
45,21639,53.810017,-1.557777
46,21752,53.810042,-1.55774
47,21205,53.810058,-1.557683
48,22063,53.810058,-1.55763
49,22667,53.810042,-1.557593
50,22252,53.810055,-1.55754
51,21894,53.810082,-1.55748
52,21016,53.810105,-1.55742
53,20805,53.810125,-1.557345
54,20673,53.810138,-1.557297
55,20778,53.810137,-1.557248
56,20547,53.810147,-1.557197
57,20483,53.81018,-1.557158
58,20400,53.810208,-1.557117
59,20615,53.810238,-1.557088
60,20951,53.81026,-1.557047
61,21991,53.810288,-1.557008
62,22077,53.810313,-1.556962
63,21882,53.810345,-1.556912
64,22003,53.810373,-1.556868
65,21950,53.81039,-1.556813
66,21340,53.810398,-1.556755
67,21163,53.810423,-1.556708
68,21011,53.81045,-1.556677
69,20863,53.810473,-1.556653
70,20375,53.810508,-1.556615
71,19822,53.810538,-1.556607
72,20247,53.810577,-1.556565
73,19898,53.810603,-1.556545
74,19817,53.810643,-1.556528
75,18744,53.81058,-1.556515
76,18263,53.810607,-1.556553
77,18993,53.810567,-1.556565
78,18671,53.810587,-1.556602
79,17896,53.81063,-1.556627
80,18677,53.81066,-1.556652
81,18162,53.810693,-1.556653
82,18218,53.810715,-1.556622
